IoT,Fecha,Hora,Temperatura,Humedad,Presion_Atmosferica,Intensidad_Luz,Viento,UV
E7_MIX_10,10/13/2023,02:30:00,25.06,70.05,899.85,2012,0.0,NaN
E7_MIX_10,10/13/2023,02:35:00,25.03,69.95,899.85,2041,0.0,NaN
E7_MIX_10,10/13/2023,02:40:00,25.1,70.18,900.0,1981,0.0,NaN
E7_MIX_10,10/13/2023,02:45:00,25.08,69.91,900.16,1988,0.0,NaN
E7_MIX_10,10/13/2023,02:50:00,25.01,70.02,900.19,2017,0.0,NaN
E7_MIX_10,10/13/2023,02:55:00,25.08,70.02,899.91,1968,0.0,NaN
E7_MIX_10,10/13/2023,03:00:00,25.03,69.98,899.85,1954,0.0,NaN
E7_MIX_10,10/13/2023,03:05:00,25.05,70.08,899.99,1978,0.0,NaN
E7_MIX_10,10/13/2023,03:10:00,25.03,70.19,899.82,2044,0.0,NaN
E7_MIX_10,10/13/2023,03:15:00,25.02,69.89,900.02,2015,0.0,NaN
E7_MIX_10,10/13/2023,03:20:00,25.04,70.11,899.84,2017,0.0,NaN
E7_MIX_10,10/13/2023,03:25:00,25.07,70.03,899.99,1989,0.0,NaN
E7_MIX_10,10/13/2023,03:30:00,25.06,70.02,900.19,2032,0.0,NaN
E7_MIX_10,10/13/2023,03:35:00,25.05,70.0,900.02,2015,0.0,NaN
E7_MIX_10,10/13/2023,03:40:00,25.1,70.04,899.83,2032,0.0,NaN
E7_MIX_10,10/13/2023,03:45:00,25.04,69.83,899.89,2026,0.0,NaN
E7_MIX_10,10/13/2023,03:50:00,25.05,70.17,900.06,2000,0.0,NaN
E7_MIX_10,10/13/2023,03:55:00,25.1,70.18,900.06,2022,0.0,NaN
E7_MIX_10,10/13/2023,04:00:00,25.04,69.84,900.18,2040,0.0,NaN
E7_MIX_10,10/13/2023,04:05:00,25.07,70.14,900.01,2000,0.0,NaN
E7_MIX_10,10/13/2023,04:10:00,25.1,70.12,900.16,1954,0.0,NaN
E7_MIX_10,10/13/2023,04:15:00,25.0,69.88,899.94,1977,0.0,NaN
E7_MIX_10,10/13/2023,04:20:00,25.08,70.09,899.89,1955,0.0,NaN
E7_MIX_10,10/13/2023,04:25:00,25.08,70.08,899.87,1958,0.0,NaN
E7_MIX_10,10/13/2023,04:30:00,25.05,69.81,900.17,1960,0.0,NaN
E7_MIX_10,10/13/2023,04:35:00,25.1,70.06,900.05,2022,0.0,NaN
E7_MIX_10,10/13/2023,04:40:00,25.0,70.02,900.19,2036,0.0,NaN
E7_MIX_10,10/13/2023,04:45:00,25.08,70.16,899.86,2003,0.0,NaN
E7_MIX_10,10/13/2023,04:50:00,25.03,69.89,900.09,2023,0.0,NaN
E7_MIX_10,10/13/2023,04:55:00,25.06,70.01,899.98,2022,0.0,NaN
E7_MIX_10,10/13/2023,05:00:00,25.03,69.9,899.84,1984,0.0,NaN
E7_MIX_10,10/13/2023,05:05:00,25.09,69.86,899.95,1969,0.0,NaN
E7_MIX_10,10/13/2023,05:10:00,25.05,69.8,899.9,1978,0.0,NaN
E7_MIX_10,10/13/2023,05:15:00,25.02,69.98,899.98,2040,0.0,NaN
E7_MIX_10,10/13/2023,05:20:00,25.01,70.07,900.19,2039,0.0,NaN
E7_MIX_10,10/13/2023,05:25:00,25.05,70.16,900.14,1985,0.0,NaN
E7_MIX_10,10/13/2023,05:30:00,25.0,69.99,900.08,1959,0.0,NaN
E7_MIX_10,10/13/2023,05:35:00,25.06,69.85,900.08,2018,0.0,NaN
E7_MIX_10,10/13/2023,05:40:00,25.04,69.82,900.11,2045,0.0,NaN
E7_MIX_10,10/13/2023,05:45:00,25.08,70.03,899.99,1986,0.0,NaN
E7_MIX_10,10/13/2023,05:50:00,25.09,70.06,899.91,2041,0.0,NaN
E7_MIX_10,10/13/2023,05:55:00,25.07,70.16,900.11,1960,0.0,NaN
E7_MIX_10,10/13/2023,06:00:00,25.03,69.89,900.02,1996,0.0,NaN
E7_MIX_10,10/13/2023,06:05:00,25.09,70.09,900.02,2037,0.0,NaN
E7_MIX_10,10/13/2023,06:10:00,25.0,70.02,899.81,2020,0.0,NaN
E7_MIX_10,10/13/2023,06:15:00,25.04,70.01,899.87,1983,0.0,NaN
E7_MIX_10,10/13/2023,06:20:00,25.04,69.88,900.02,1958,0.0,NaN
E7_MIX_10,10/13/2023,06:25:00,25.1,70.14,899.87,1958,0.0,NaN
E7_MIX_10,10/13/2023,06:30:00,25.03,70.03,899.93,1957,0.0,NaN
E7_MIX_10,10/13/2023,06:35:00,25.07,70.11,900.16,2029,0.0,NaN
E7_MIX_10,10/13/2023,06:40:00,25.03,70.17,900.05,1988,0.0,NaN
E7_MIX_10,10/13/2023,06:45:00,25.03,70.09,900.13,2013,0.0,NaN
E7_MIX_10,10/13/2023,06:50:00,25.02,69.99,900.01,1966,0.0,NaN
E7_MIX_10,10/13/2023,06:55:00,25.04,70.01,899.89,2024,0.0,NaN
E7_MIX_10,10/13/2023,07:00:00,24.96,69.81,900.18,2004,0.0,NaN
E7_MIX_10,10/13/2023,07:05:00,24.94,69.88,899.98,2029,0.0,NaN
E7_MIX_10,10/13/2023,07:10:00,24.94,69.99,900.13,1964,0.0,NaN
E7_MIX_10,10/13/2023,07:15:00,24.98,69.86,899.92,2001,0.0,NaN
E7_MIX_10,10/13/2023,07:20:00,24.93,70.05,899.86,2050,0.0,NaN
E7_MIX_10,10/13/2023,07:25:00,24.99,69.84,900.04,1990,0.0,NaN
E7_MIX_10,10/13/2023,07:30:00,24.9,69.85,899.94,1956,0.0,NaN
E7_MIX_10,10/13/2023,07:35:00,24.92,69.92,899.94,2024,0.0,NaN
E7_MIX_10,10/13/2023,07:40:00,24.95,70.09,900.0,2014,0.0,NaN
E7_MIX_10,10/13/2023,07:45:00,24.93,69.91,899.86,2006,0.0,NaN
E7_MIX_10,10/13/2023,07:50:00,24.96,70.1,900.19,2016,0.0,NaN
E7_MIX_10,10/13/2023,07:55:00,24.98,69.94,900.11,2049,0.0,NaN
E7_MIX_10,10/13/2023,08:00:00,24.98,69.97,899.96,1951,0.0,NaN
E7_MIX_10,10/13/2023,08:05:00,24.97,69.83,900.13,2028,0.0,NaN
E7_MIX_10,10/13/2023,08:10:00,24.95,69.88,900.1,2034,0.0,NaN
E7_MIX_10,10/13/2023,08:15:00,24.94,69.9,899.92,1985,0.0,NaN
E7_MIX_10,10/13/2023,08:20:00,24.95,69.87,899.87,1955,0.0,NaN
E7_MIX_10,10/13/2023,08:25:00,24.97,70.09,899.95,2031,0.0,NaN
E7_MIX_10,10/13/2023,08:30:00,24.98,69.99,899.98,1990,0.0,NaN
E7_MIX_10,10/13/2023,08:35:00,24.97,70.14,900.18,1995,0.0,NaN
E7_MIX_10,10/13/2023,08:40:00,24.94,70.19,899.94,2040,0.0,NaN
E7_MIX_10,10/13/2023,08:45:00,24.95,70.14,900.0,1969,0.0,NaN
E7_MIX_10,10/13/2023,08:50:00,24.91,70.15,899.96,1962,0.0,NaN
E7_MIX_10,10/13/2023,08:55:00,24.97,69.94,899.86,1975,0.0,NaN
E7_MIX_10,10/13/2023,09:00:00,24.92,70.05,900.14,2031,0.0,NaN
E7_MIX_10,10/13/2023,09:05:00,24.94,69.82,899.97,1998,0.0,NaN
E7_MIX_10,10/13/2023,09:10:00,24.95,70.16,899.91,1979,0.0,NaN
E7_MIX_10,10/13/2023,09:15:00,24.95,69.85,900.03,2043,0.0,NaN
E7_MIX_10,10/13/2023,09:20:00,24.91,70.07,899.98,1996,0.0,NaN
E7_MIX_10,10/13/2023,09:25:00,24.91,70.0,899.84,2039,0.0,NaN
E7_MIX_10,10/13/2023,09:30:00,24.92,70.07,899.8,1964,0.0,NaN
E7_MIX_10,10/13/2023,09:35:00,24.96,70.19,899.88,1974,0.0,NaN
E7_MIX_10,10/13/2023,09:40:00,24.95,70.03,899.82,2008,0.0,NaN
E7_MIX_10,10/13/2023,09:45:00,24.98,70.0,899.83,2000,0.0,NaN
E7_MIX_10,10/13/2023,09:50:00,24.93,70.03,900.17,1982,0.0,NaN
E7_MIX_10,10/13/2023,09:55:00,24.94,69.88,899.83,1979,0.0,NaN
E7_MIX_10,10/13/2023,10:00:00,24.93,70.18,899.95,1980,0.0,NaN
E7_MIX_10,10/13/2023,10:05:00,24.99,70.12,899.9,1995,0.0,NaN
E7_MIX_10,10/13/2023,10:10:00,24.22,69.81,899.9,2010,0.0,NaN
E7_MIX_10,10/13/2023,10:15:00,23.54,70.17,899.9,1987,0.0,NaN
E7_MIX_10,10/13/2023,10:20:00,24.9,69.81,899.82,1980,0.0,NaN
E7_MIX_10,10/13/2023,10:25:00,24.97,70.14,900.06,1965,0.0,NaN
E7_MIX_10,10/13/2023,10:30:00,24.93,69.84,900.1,1956,0.0,NaN
E7_MIX_10,10/13/2023,10:35:00,24.95,70.0,900.0,1986,0.0,NaN
E7_MIX_10,10/13/2023,10:40:00,24.28,70.13,899.82,2036,0.0,NaN
E7_MIX_10,10/13/2023,10:45:00,24.95,70.02,900.11,2014,0.0,NaN
E7_MIX_10,10/13/2023,10:50:00,24.91,69.97,899.91,1979,0.0,NaN
E7_MIX_10,10/13/2023,10:55:00,24.98,69.89,899.84,2017,0.0,NaN
E7_MIX_10,10/13/2023,11:00:00,24.93,70.07,900.07,2031,0.0,NaN
E7_MIX_10,10/13/2023,11:05:00,24.92,70.05,899.97,2001,0.0,NaN
E7_MIX_10,10/13/2023,11:10:00,24.23,69.97,899.9,2050,0.0,NaN
E7_MIX_10,10/13/2023,11:15:00,24.93,69.89,900.02,2049,0.0,NaN
E7_MIX_10,10/13/2023,11:20:00,24.97,69.96,900.06,1957,0.0,NaN
E7_MIX_10,10/13/2023,11:25:00,24.95,70.09,899.85,2043,0.0,NaN
E7_MIX_10,10/13/2023,11:30:00,24.97,70.19,900.04,2000,0.0,NaN
E7_MIX_10,10/13/2023,11:35:00,25.0,70.11,899.95,2017,0.0,NaN
E7_MIX_10,10/13/2023,11:40:00,24.94,69.9,899.91,1994,0.0,NaN
E7_MIX_10,10/13/2023,11:45:00,24.99,70.02,900.08,1982,0.0,NaN
E7_MIX_10,10/13/2023,11:50:00,25.0,70.19,899.84,1963,0.0,NaN
E7_MIX_10,10/13/2023,11:55:00,24.98,70.04,899.97,2011,0.0,NaN
E7_MIX_10,10/13/2023,12:00:00,25.07,69.85,900.06,1990,0.0,NaN
E7_MIX_10,10/13/2023,12:05:00,24.96,69.97,899.88,2014,0.0,NaN
E7_MIX_10,10/13/2023,12:10:00,25.0,69.91,899.96,1981,0.0,NaN
E7_MIX_10,10/13/2023,12:15:00,25.05,69.91,900.03,2026,0.0,NaN
E7_MIX_10,10/13/2023,12:20:00,25.03,70.15,900.07,2003,0.0,NaN
E7_MIX_10,10/13/2023,12:25:00,23.8,70.07,899.87,2045,0.0,NaN
E7_MIX_10,10/13/2023,12:30:00,24.0,70.12,900.1,1958,0.0,NaN
E7_MIX_10,10/13/2023,12:35:00,24.91,70.12,899.93,2003,0.0,NaN
E7_MIX_10,10/13/2023,12:40:00,25.05,69.88,899.96,2009,0.0,NaN
E7_MIX_10,10/13/2023,12:45:00,24.92,69.87,899.9,2008,0.0,NaN
E7_MIX_10,10/13/2023,12:50:00,23.69,70.19,899.8,1979,0.0,NaN
E7_MIX_10,10/13/2023,12:55:00,24.97,69.8,900.04,1956,0.0,NaN
E7_MIX_10,10/13/2023,13:00:00,25.02,69.9,900.13,2001,0.0,NaN
E7_MIX_10,10/13/2023,13:05:00,25.02,70.09,900.06,2040,0.0,NaN
E7_MIX_10,10/13/2023,13:10:00,23.98,70.01,899.86,1961,0.0,NaN
E7_MIX_10,10/13/2023,13:15:00,24.45,69.81,899.8,1963,0.0,NaN
E7_MIX_10,10/13/2023,13:20:00,25.03,69.92,900.0,2008,0.0,NaN
E7_MIX_10,10/13/2023,13:25:00,24.49,70.18,899.89,2025,0.0,NaN
E7_MIX_10,10/13/2023,13:30:00,24.25,69.84,900.14,1957,0.0,NaN
E7_MIX_10,10/13/2023,13:35:00,25.06,70.11,900.06,2035,0.0,NaN
E7_MIX_10,10/13/2023,13:40:00,25.01,70.1,900.02,1968,0.0,NaN
E7_MIX_10,10/13/2023,13:45:00,24.99,70.09,900.09,2000,0.0,NaN
E7_MIX_10,10/13/2023,13:50:00,24.94,69.98,900.05,1953,0.0,NaN
E7_MIX_10,10/13/2023,13:55:00,24.98,70.18,900.0,1951,0.0,NaN
E7_MIX_10,10/13/2023,14:00:00,24.33,69.99,900.17,1981,0.0,NaN
E7_MIX_10,10/13/2023,14:05:00,24.26,69.88,900.16,1962,0.0,NaN
E7_MIX_10,10/13/2023,14:10:00,24.91,70.02,899.83,1974,0.0,NaN
E7_MIX_10,10/13/2023,14:15:00,23.59,70.04,899.96,1967,0.0,NaN
E7_MIX_10,10/13/2023,14:20:00,24.95,70.07,900.17,1964,0.0,NaN
E7_MIX_10,10/13/2023,14:25:00,25.04,69.88,900.17,1988,0.0,NaN
E7_MIX_10,10/13/2023,14:30:00,24.92,69.96,900.02,1956,0.0,NaN
E7_MIX_10,10/13/2023,14:35:00,23.6,70.09,899.82,2008,0.0,NaN
E7_MIX_10,10/13/2023,14:40:00,24.91,69.87,899.99,2049,0.0,NaN
E7_MIX_10,10/13/2023,14:45:00,25.02,69.81,900.05,2003,0.0,NaN
E7_MIX_10,10/13/2023,14:50:00,24.92,70.15,900.02,2011,0.0,NaN
E7_MIX_10,10/13/2023,14:55:00,24.97,69.89,900.03,1951,0.0,NaN
E7_MIX_10,10/13/2023,15:00:00,25.09,69.95,900.04,2025,0.0,NaN
E7_MIX_10,10/13/2023,15:05:00,24.98,69.96,899.84,2037,0.0,NaN
E7_MIX_10,10/13/2023,15:10:00,25.08,70.16,899.96,2007,0.0,NaN
E7_MIX_10,10/13/2023,15:15:00,23.74,69.88,900.05,2022,0.0,NaN
E7_MIX_10,10/13/2023,15:20:00,25.01,69.97,899.98,1999,0.0,NaN
E7_MIX_10,10/13/2023,15:25:00,23.92,69.9,900.14,1961,0.0,NaN
E7_MIX_10,10/13/2023,15:30:00,24.11,70.18,899.82,2036,0.0,NaN
E7_MIX_10,10/13/2023,15:35:00,23.65,70.18,900.11,1966,0.0,NaN
E7_MIX_10,10/13/2023,15:40:00,24.95,70.17,899.85,2022,0.0,NaN
E7_MIX_10,10/13/2023,15:45:00,24.25,69.82,899.91,1993,0.0,NaN
E7_MIX_10,10/13/2023,15:50:00,24.9,69.91,900.02,1984,0.0,NaN
E7_MIX_10,10/13/2023,15:55:00,24.94,70.18,899.9,2016,0.0,NaN
E7_MIX_10,10/13/2023,16:00:00,24.93,69.86,900.15,2004,0.0,NaN
E7_MIX_10,10/13/2023,16:05:00,24.92,70.13,899.88,1956,0.0,NaN
E7_MIX_10,10/13/2023,16:10:00,25.04,70.02,900.13,2035,0.0,NaN
E7_MIX_10,10/13/2023,16:15:00,24.98,69.95,899.96,1958,0.0,NaN
E7_MIX_10,10/13/2023,16:20:00,24.96,70.18,899.99,2047,0.0,NaN
E7_MIX_10,10/13/2023,16:25:00,25.08,69.98,899.94,2027,0.0,NaN
E7_MIX_10,10/13/2023,16:30:00,24.11,70.05,900.17,1996,0.0,NaN
E7_MIX_10,10/13/2023,16:35:00,24.27,70.02,899.92,2043,0.0,NaN
E7_MIX_10,10/13/2023,16:40:00,24.98,69.83,899.98,2045,0.0,NaN
E7_MIX_10,10/13/2023,16:45:00,25.09,70.03,899.83,2045,0.0,NaN
E7_MIX_10,10/13/2023,16:50:00,23.54,70.0,899.92,2001,0.0,NaN
E7_MIX_10,10/13/2023,16:55:00,24.94,69.95,900.15,2035,0.0,NaN
E7_MIX_10,10/13/2023,17:00:00,25.06,69.81,900.06,2034,0.0,NaN
E7_MIX_10,10/13/2023,17:05:00,25.0,69.93,900.05,1985,0.0,NaN
E7_MIX_10,10/13/2023,17:10:00,25.09,70.04,899.88,1988,0.0,NaN
E7_MIX_10,10/13/2023,17:15:00,25.03,69.94,899.99,1969,0.0,NaN
E7_MIX_10,10/13/2023,17:20:00,25.09,70.14,900.02,1957,0.0,NaN
E7_MIX_10,10/13/2023,17:25:00,24.94,70.13,900.14,2021,0.0,NaN
E7_MIX_10,10/13/2023,17:30:00,25.02,69.86,899.97,1968,0.0,NaN
E7_MIX_10,10/13/2023,17:35:00,25.06,70.05,899.82,1965,0.0,NaN
E7_MIX_10,10/13/2023,17:40:00,25.05,69.82,900.04,1985,0.0,NaN
E7_MIX_10,10/13/2023,17:45:00,24.95,69.88,900.08,1999,0.0,NaN
E7_MIX_10,10/13/2023,17:50:00,25.07,69.99,899.95,1993,0.0,NaN
E7_MIX_10,10/13/2023,17:55:00,25.09,69.99,900.12,1955,0.0,NaN
E7_MIX_10,10/13/2023,18:00:00,25.1,70.15,900.15,1977,0.0,NaN
E7_MIX_10,10/13/2023,18:05:00,24.21,70.12,900.2,1988,0.0,NaN
E7_MIX_10,10/13/2023,18:10:00,25.02,70.08,900.07,2038,0.0,NaN
E7_MIX_10,10/13/2023,18:15:00,24.24,70.05,900.1,2003,0.0,NaN
E7_MIX_10,10/13/2023,18:20:00,25.07,70.15,899.84,1996,0.0,NaN
E7_MIX_10,10/13/2023,18:25:00,25.07,70.15,899.93,1967,0.0,NaN
E7_MIX_10,10/13/2023,18:30:00,25.1,70.09,899.83,2036,0.0,NaN
E7_MIX_10,10/13/2023,18:35:00,25.03,70.04,900.12,1967,0.0,NaN
E7_MIX_10,10/13/2023,18:40:00,25.04,70.15,899.99,1963,0.0,NaN
E7_MIX_10,10/13/2023,18:45:00,25.06,69.99,900.14,2047,0.0,NaN
E7_MIX_10,10/13/2023,18:50:00,24.94,70.03,900.17,1987,0.0,NaN
E7_MIX_10,10/13/2023,18:55:00,25.08,69.87,899.89,1977,0.0,NaN
E7_MIX_10,10/13/2023,19:00:00,25.1,69.99,900.04,1950,0.0,NaN
E7_MIX_10,10/13/2023,19:05:00,25.02,69.84,900.03,2042,0.0,NaN
E7_MIX_10,10/13/2023,19:10:00,24.92,69.98,900.13,2015,0.0,NaN
E7_MIX_10,10/13/2023,19:15:00,24.9,69.94,899.87,1992,0.0,NaN
E7_MIX_10,10/13/2023,19:20:00,24.94,70.1,899.96,1991,0.0,NaN
E7_MIX_10,10/13/2023,19:25:00,24.95,70.17,899.88,1987,0.0,NaN
E7_MIX_10,10/13/2023,19:30:00,25.1,70.1,900.18,1960,0.0,NaN
E7_MIX_10,10/13/2023,19:35:00,25.03,69.83,900.0,2011,0.0,NaN
E7_MIX_10,10/13/2023,19:40:00,25.09,70.19,900.05,1998,0.0,NaN
E7_MIX_10,10/13/2023,19:45:00,24.94,69.99,899.96,2026,0.0,NaN
E7_MIX_10,10/13/2023,19:50:00,24.99,70.07,900.15,2021,0.0,NaN
E7_MIX_10,10/13/2023,19:55:00,25.04,70.07,900.18,2037,0.0,NaN
E7_MIX_10,10/13/2023,20:00:00,24.93,69.99,900.11,1979,0.0,NaN
E7_MIX_10,10/13/2023,20:05:00,25.04,70.14,899.94,2028,0.0,NaN
E7_MIX_10,10/13/2023,20:10:00,24.91,70.03,900.09,2032,0.0,NaN
E7_MIX_10,10/13/2023,20:15:00,25.09,70.12,900.11,1984,0.0,NaN
E7_MIX_10,10/13/2023,20:20:00,25.02,69.99,900.12,1995,0.0,NaN
E7_MIX_10,10/13/2023,20:25:00,25.02,69.87,899.88,2033,0.0,NaN
E7_MIX_10,10/13/2023,20:30:00,24.97,69.91,900.18,1985,0.0,NaN
E7_MIX_10,10/13/2023,20:35:00,24.92,69.87,900.12,2033,0.0,NaN
E7_MIX_10,10/13/2023,20:40:00,25.05,69.91,900.08,2027,0.0,NaN
E7_MIX_10,10/13/2023,20:45:00,24.92,70.14,900.09,1967,0.0,NaN
E7_MIX_10,10/13/2023,20:50:00,25.07,70.19,899.91,2039,0.0,NaN
E7_MIX_10,10/13/2023,20:55:00,25.02,69.88,899.83,2008,0.0,NaN
E7_MIX_10,10/13/2023,21:00:00,25.01,69.81,900.13,2014,0.0,NaN
E7_MIX_10,10/13/2023,21:05:00,25.08,69.84,899.9,2023,0.0,NaN
E7_MIX_10,10/13/2023,21:10:00,25.03,70.09,899.94,1992,0.0,NaN
E7_MIX_10,10/13/2023,21:15:00,25.07,70.1,900.06,2049,0.0,NaN
E7_MIX_10,10/13/2023,21:20:00,24.9,69.85,900.16,1978,0.0,NaN
E7_MIX_10,10/13/2023,21:25:00,24.93,70.09,899.87,1998,0.0,NaN
E7_MIX_10,10/13/2023,21:30:00,25.03,70.18,899.81,1957,0.0,NaN
E7_MIX_10,10/13/2023,21:35:00,25.07,69.95,900.11,2036,0.0,NaN
E7_MIX_10,10/13/2023,21:40:00,24.93,70.1,899.9,1968,0.0,NaN
E7_MIX_10,10/13/2023,21:45:00,25.04,70.16,900.03,2039,0.0,NaN
E7_MIX_10,10/13/2023,21:50:00,24.99,70.13,900.15,1981,0.0,NaN
E7_MIX_10,10/13/2023,21:55:00,25.01,69.89,899.87,2044,0.0,NaN
E7_MIX_10,10/13/2023,22:00:00,24.92,70.03,900.07,1959,0.0,NaN
E7_MIX_10,10/13/2023,22:05:00,24.96,69.84,899.84,1969,0.0,NaN
E7_MIX_10,10/13/2023,22:10:00,25.04,70.05,900.16,2031,0.0,NaN
E7_MIX_10,10/13/2023,22:15:00,24.94,70.17,899.97,2020,0.0,NaN
E7_MIX_10,10/13/2023,22:20:00,25.06,69.95,899.96,2035,0.0,NaN
E7_MIX_10,10/13/2023,22:25:00,24.97,69.98,899.82,2023,0.0,NaN
E7_MIX_10,10/13/2023,22:30:00,24.9,70.08,900.07,1954,0.0,NaN
E7_MIX_10,10/13/2023,22:35:00,25.04,70.06,900.16,1991,0.0,NaN
E7_MIX_10,10/13/2023,22:40:00,24.97,70.11,899.81,2005,0.0,NaN
E7_MIX_10,10/13/2023,22:45:00,25.1,70.13,900.1,2029,0.0,NaN
E7_MIX_10,10/13/2023,22:50:00,25.05,69.9,899.85,1971,0.0,NaN
E7_MIX_10,10/13/2023,22:55:00,24.91,70.2,900.07,1970,0.0,NaN
E7_MIX_10,10/13/2023,23:00:00,24.92,70.05,900.08,1981,0.0,NaN
E7_MIX_10,10/13/2023,23:05:00,24.95,69.82,899.92,2023,0.0,NaN
E7_MIX_10,10/13/2023,23:10:00,25.08,69.94,899.85,2014,0.0,NaN
E7_MIX_10,10/13/2023,23:15:00,24.98,69.96,900.08,2015,0.0,NaN
E7_MIX_10,10/13/2023,23:20:00,25.07,70.04,899.96,2010,0.0,NaN
E7_MIX_10,10/13/2023,23:25:00,25.03,69.95,900.02,1988,0.0,NaN
E7_MIX_10,10/13/2023,23:30:00,25.02,69.95,900.11,1974,0.0,NaN
E7_MIX_10,10/13/2023,23:35:00,25.01,69.81,900.12,2031,0.0,NaN
E7_MIX_10,10/13/2023,23:40:00,25.06,70.03,900.1,1961,0.0,NaN
E7_MIX_10,10/13/2023,23:45:00,25.06,69.91,899.87,1958,0.0,NaN
E7_MIX_10,10/13/2023,23:50:00,25.03,69.84,900.15,2005,0.0,NaN
E7_MIX_10,10/13/2023,23:55:00,25.08,70.12,899.81,1984,0.0,NaN
E7_MIX_10,10/14/2023,00:00:00,25.07,70.13,900.13,2032,0.0,NaN
E7_MIX_10,10/14/2023,00:05:00,25.08,70.16,900.13,2006,0.0,NaN
E7_MIX_10,10/14/2023,00:10:00,25.02,70.05,899.92,1951,0.0,NaN
E7_MIX_10,10/14/2023,00:15:00,25.07,69.9,899.86,1984,0.0,NaN
E7_MIX_10,10/14/2023,00:20:00,25.03,70.13,900.17,1998,0.0,NaN
E7_MIX_10,10/14/2023,00:25:00,25.09,69.81,900.16,2000,0.0,NaN
E7_MIX_10,10/14/2023,00:30:00,25.03,70.08,900.07,2023,0.0,NaN
E7_MIX_10,10/14/2023,00:35:00,25.0,70.01,899.89,1977,0.0,NaN
E7_MIX_10,10/14/2023,00:40:00,25.06,70.11,900.13,1990,0.0,NaN
E7_MIX_10,10/14/2023,00:45:00,25.03,70.14,900.11,1974,0.0,NaN
E7_MIX_10,10/14/2023,00:50:00,25.03,69.89,899.89,2012,0.0,NaN
E7_MIX_10,10/14/2023,00:55:00,25.03,69.81,900.19,1983,0.0,NaN
E7_MIX_10,10/14/2023,01:00:00,25.02,69.89,900.02,2027,0.0,NaN
E7_MIX_10,10/14/2023,01:05:00,25.1,70.07,899.84,2035,0.0,NaN
E7_MIX_10,10/14/2023,01:10:00,25.07,70.19,899.89,2007,0.0,NaN
E7_MIX_10,10/14/2023,01:15:00,25.07,70.13,900.0,2029,0.0,NaN
E7_MIX_10,10/14/2023,01:20:00,25.08,70.09,899.82,1981,0.0,NaN
E7_MIX_10,10/14/2023,01:25:00,25.04,70.16,900.03,1998,0.0,NaN
E7_MIX_10,10/14/2023,01:30:00,25.04,69.98,900.13,2011,0.0,NaN
E7_MIX_10,10/14/2023,01:35:00,25.09,69.85,900.15,2017,0.0,NaN
E7_MIX_10,10/14/2023,01:40:00,25.1,70.01,899.99,1994,0.0,NaN
E7_MIX_10,10/14/2023,01:45:00,25.1,70.09,899.87,1951,0.0,NaN
E7_MIX_10,10/14/2023,01:50:00,25.02,70.14,900.07,1983,0.0,NaN
E7_MIX_10,10/14/2023,01:55:00,25.06,70.06,899.9,2030,0.0,NaN
E7_MIX_10,10/14/2023,02:00:00,25.1,69.9,899.9,1964,0.0,NaN
E7_MIX_10,10/14/2023,02:05:00,25.06,70.15,899.84,2013,0.0,NaN
E7_MIX_10,10/14/2023,02:10:00,25.06,70.1,900.0,1995,0.0,NaN
E7_MIX_10,10/14/2023,02:15:00,25.04,70.06,900.16,1960,0.0,NaN
E7_MIX_10,10/14/2023,02:20:00,25.05,70.17,900.04,1981,0.0,NaN
E7_MIX_10,10/14/2023,02:25:00,25.01,70.09,899.86,1961,0.0,NaN
E7_MIX_10,10/14/2023,02:30:00,25.04,70.03,900.01,1987,0.0,NaN
E7_MIX_10,10/14/2023,02:35:00,25.09,70.19,899.83,1980,0.0,NaN
E7_MIX_10,10/14/2023,02:40:00,25.06,70.0,900.0,1980,0.0,NaN
E7_MIX_10,10/14/2023,02:45:00,25.07,70.05,899.87,1972,0.0,NaN
E7_MIX_10,10/14/2023,02:50:00,25.01,70.14,900.06,2039,0.0,NaN
E7_MIX_10,10/14/2023,02:55:00,25.02,69.85,900.0,2021,0.0,NaN
E7_MIX_10,10/14/2023,03:00:00,25.04,70.07,900.1,1979,0.0,NaN
E7_MIX_10,10/14/2023,03:05:00,25.07,69.86,900.04,2037,0.0,NaN
E7_MIX_10,10/14/2023,03:10:00,25.04,69.93,900.0,1982,0.0,NaN
E7_MIX_10,10/14/2023,03:15:00,25.1,70.14,900.01,1976,0.0,NaN
E7_MIX_10,10/14/2023,03:20:00,25.1,70.19,900.07,1969,0.0,NaN
E7_MIX_10,10/14/2023,03:25:00,25.08,70.0,900.02,1978,0.0,NaN
E7_MIX_10,10/14/2023,03:30:00,25.07,70.04,900.1,1959,0.0,NaN
E7_MIX_10,10/14/2023,03:35:00,25.07,69.97,900.17,2032,0.0,NaN
E7_MIX_10,10/14/2023,03:40:00,25.1,70.13,900.06,2044,0.0,NaN
E7_MIX_10,10/14/2023,03:45:00,25.09,69.98,899.96,2041,0.0,NaN
E7_MIX_10,10/14/2023,03:50:00,25.07,69.94,900.11,2026,0.0,NaN
E7_MIX_10,10/14/2023,03:55:00,25.09,69.98,899.93,2038,0.0,NaN
E7_MIX_10,10/14/2023,04:00:00,25.03,69.97,900.1,1980,0.0,NaN
E7_MIX_10,10/14/2023,04:05:00,25.01,69.87,900.07,2005,0.0,NaN
E7_MIX_10,10/14/2023,04:10:00,25.04,69.94,900.02,2044,0.0,NaN
